G4026,περιΐστημι,periḯstēmi,per-ee-is'-tay-mee,"from περί and ἵστημι; to stand all around, i.e. (near) to be a bystander, or (aloof) to keep away from:--avoid, shun, stand by (round about)."
G4027,περικάθαρμα,perikátharma,per-ee-kath'-ar-mah,"from a compound of περί and καθαίρω; something cleaned off all around, i.e. refuse (figuratively):--filth."
G4028,περικαλύπτω,perikalýptō,per-ee-kal-oop'-to,"from περί and καλύπτω; to cover all around, i.e. entirely (the face, a surface):--blindfold, cover, overlay."
G4029,περίκειμαι,períkeimai,per-ik'-i-mahee,"from περί and κεῖμαι; to lie all around, i.e. inclose, encircle, hamper (literally or figuratively):--be bound (compassed) with, hang about."
G4030,περικεφαλαία,perikephalaía,per-ee-kef-al-ah'-yah,"feminine of a compound of περί and κεφαλή; encirclement of the head, i.e. a helmet:--helmet."
G4031,περικρατής,perikratḗs,per-ee-krat-ace',"from περί and κράτος; strong all around, i.e. a master (manager):--+ come by."
G4032,περικρύπτω,perikrýptō,per-ee-kroop'-to,"from περί and κρύπτω; to conceal all around, i.e. entirely:--hide."
G4033,περικυκλόω,perikyklóō,per-ee-koo-klo'-o,"from περί and κυκλόω; to encircle all around, i.e. blockade completely:--compass round."
G4034,περιλάμπω,perilámpō,per-ee-lam'-po,"from περί and λάμπω; to illuminate all around, i.e. invest with a halo:--shine round about."
G4035,περιλείπω,perileípō,per-ee-li'-po,"from περί and λείπω; to leave all around, i.e. (passively) survive:--remain."
G4036,περίλυπος,perílypos,per-il'-oo-pos,"from περί and λύπη; grieved all around, i.e. intensely sad:--exceeding (very) sorry(-owful)."
G4037,περιμένω,periménō,per-ee-men'-o,"from περί and μένω; to stay around, i.e. await:--wait for."
G4038,πέριξ,périx,per'-ix,"adverb from περί; all around, i.e. (as an adjective) circumjacent:--round about."
G4039,περιοικέω,perioikéō,per-ee-oy-keh'-o,"from περί and οἰκέω; to reside around, i.e. be a neighbor:--dwell round about."
G4040,περίοικος,períoikos,per-ee'-oy-kos,"from περί and οἶκος; housed around, i.e. neighboring (used elliptically as a noun):--neighbour."
G4041,περιούσιος,perioúsios,per-ee-oo'-see-os,"from the present participle feminine of a compound of 4012 and εἰμί; being beyond usual, i.e. special (one's own):--peculiar."
G4042,περιοχή,periochḗ,per-ee-okh-ay',"from περιέχω; a being held around, i.e. (concretely) a passage (of Scripture, as circumscribed):--place."
G4043,περιπατέω,peripatéō,per-ee-pat-eh'-o,"from περί and πατέω; to tread all around, i.e. walk at large (especially as proof of ability); figuratively, to live, deport oneself, follow (as a companion or votary):--go, be occupied with, walk (about)."
G4044,περιπείρω,peripeírō,per-ee-pi'-ro,"from περί and the base of πέραν; to penetrate entirely, i.e. transfix (figuratively):--pierce through."
G4045,περιπίπτω,peripíptō,per-ee-pip'-to,"from περί and πίπτω; to fall into something that is all around, i.e. light among or upon, be surrounded with:--fall among (into)."
G4046,περιποιέομαι,peripoiéomai,per-ee-poy-eh'-om-ahee,"middle voice from περί and ποιέω; to make around oneself, i.e. acquire (buy):--purchase."
G4047,περιποίησις,peripoíēsis,per-ee-poy'-ay-sis,"from περιποιέομαι; acquisition (the act or the thing); by extension, preservation:--obtain(-ing), peculiar, purchased, possession, saving."
G4048,περιῤῥήγνυμι,perirrhḗgnymi,per-ir-hrayg'-noo-mee,"from περί and ῥήγνυμι; to tear all around, i.e. completely away:--rend off."
G4049,περισπάω,perispáō,per-ee-spah'-o,"from περί and σπάω; to drag all around, i.e. (figuratively) to distract (with care):--cumber."
G4050,περισσεία,perisseía,per-is-si'-ah,"from περισσεύω; surplusage, i.e. superabundance:--abundance(-ant, (-ly)), superfluity."
G4051,περίσσευμα,perísseuma,per-is'-syoo-mah,"from περισσεύω; a surplus, or superabundance:--abundance, that was left, over and above."
G4052,περισσεύω,perisseúō,per-is-syoo'-o,"from περισσός; to superabound (in quantity or quality), be in excess, be superfluous; also (transitively) to cause to superabound or excel:--(make, more) abound, (have, have more) abundance (be more) abundant, be the better, enough and to spare, exceed, excel, increase, be left, redound, remain (over and above)."
G4053,περισσός,perissós,per-is-sos',"from περί (in the sense of beyond); superabundant (in quantity) or superior (in quality); by implication, excessive; adverbially (with ἐκ) violently; neuter (as noun) preeminence:--exceeding abundantly above, more abundantly, advantage, exceedingly, very highly, beyond measure, more, superfluous, vehement(-ly)."
G4054,περισσότερον,perissóteron,per-is-sot'-er-on,"neuter of περισσότερος (as adverb); in a more superabundant way:--more abundantly, a great deal, far more."
G4055,περισσότερος,perissóteros,per-is-sot'-er-os,"comparative of περισσός; more superabundant (in number, degree or character):--more abundant, greater (much) more, overmuch."
G4056,περισσοτέρως,perissotérōs,per-is-sot-er'-oce,"adverb from περισσότερος; more superabundantly:--more abundant(-ly), X the more earnest, (more) exceedingly, more frequent, much more, the rather."
G4057,περισσῶς,perissōs,per-is-soce',"adverb from περισσός; superabundantly:--exceedingly, out of measure, the more."
G4058,περιστερά,peristerá,per-is-ter-ah',"of uncertain derivation; a pigeon:--dove, pigeon."
G4059,περιτέμνω,peritémnō,per-ee-tem'-no,"from περί and the base of τομώτερος; to cut around, i.e. (specially) to circumcise:--circumcise."
G4060,περιτίθημι,peritíthēmi,per-ee-tith'-ay-mee,"from περί and τίθημι; to place around; by implication, to present:--bestow upon, hedge round about, put about (on, upon), set about."
G4061,περιτομή,peritomḗ,per-it-om-ay',"from περιτέμνω; circumcision (the rite, the condition or the people, literally or figuratively):--X circumcised, circumcision."
G4062,περιτρέπω,peritrépō,per-ee-trep'-o,"from περί and the base of τροπή; to turn around, i.e. (mentally) to craze:--+ make mad."
G4063,περιτρέχω,peritréchō,per-ee-trekh'-o,"from περί and τρέχω (including its alternate); to run around, i.e. traverse:--run through."
G4064,περιφέρω,periphérō,per-ee-fer'-o,"from περί and φέρω; to convey around, i.e. transport hither and thither:--bear (carry) about."
G4065,περιφρονέω,periphronéō,per-ee-fron-eh'-o,"from περί and φρονέω; to think beyond, i.e. depreciate (contemn):--despise."
G4066,περίχωρος,períchōros,per-ikh'-o-ros,"from περί and χώρα; around the region, i.e. circumjacent (as noun, with γῆ implied vicinity):--country (round) about, region (that lieth) round about."
G4067,περίψωμα,perípsōma,per-ip'-so-mah,"from a comparative of περί and  (to rub); something brushed all around, i.e. off-scrapings (figuratively, scum):--offscouring."
G4068,περπερεύομαι,perpereúomai,per-per-yoo'-om-ahee,middle voice from  (braggart; perhaps by reduplication of the base of πέραν); to boast:--vaunt itself.
G4069,Περσίς,Persís,per-sece',
G4070,πέρυσι,pérysi,per'-oo-si,"adverb from πέρας; the by-gone, i.e. (as noun) last year:--+ a year ago."
G4071,πετεινόν,peteinón,pet-i-non',"neuter of a derivative of πέτομαι; a flying animal, i.e. bird:--bird, fowl."
G4072,πέτομαι,pétomai,ptah'-om-ahee,middle voice of a primary verb; to fly:--fly(-ing).
G4073,πέτρα,pétra,pet'-ra,feminine of the same as Πέτρος; a (mass of) rock (literally or figuratively):--rock.
G4074,Πέτρος,Pétros,pet'-ros,"apparently a primary word; a (piece of) rock (larger than λίθος); as a name, Petrus, an apostle:--Peter, rock. Compare Κηφᾶς."
G4075,πετρώδης,petrṓdēs,pet-ro'-dace,"from πέτρα and εἶδος; rock-like, i.e. rocky:--stony."
G4076,πήγανον,pḗganon,pay'-gan-on,from πήγνυμι; rue (from its thick or fleshy leaves):--rue.
G4077,πηγή,pēgḗ,pay-gay',"probably from πήγνυμι (through the idea of gushing plumply); a fount (literally or figuratively), i.e. source or supply (of water, blood, enjoyment) (not necessarily the original spring):--fountain, well."
G4078,πήγνυμι,pḗgnymi,payg'-noo-mee,"a prolonged form of a primary verb (which in its simpler form occurs only as an alternate in certain tenses); to fix (""peg""), i.e. (specially) to set up (a tent):--pitch."
G4079,πηδάλιον,pēdálion,pay-dal'-ee-on,"neuter of a (presumed) derivative of  (the blade of an oar; from the same as πέδη); a ""pedal"", i.e. helm:--rudder."
G4080,πηλίκος,pēlíkos,pay-lee'-kos,"a quantitative form (the feminine) of the base of πού; how much (as an indefinite), i.e. in size or (figuratively) dignity:--how great (large)."
G4081,πηλός,pēlós,pay-los',perhaps a primary word; clay:--clay.
G4082,πήρα,pḗra,pay'-rah,of uncertain affinity; a wallet or leather pouch for food:--scrip.
G4083,πῆχυς,pēchys,pay'-khoos,"of uncertain affinity; the fore-arm, i.e. (as a measure) a cubit:--cubit."
G4084,πιάζω,piázō,pee-ad'-zo,"probably another form of βιάζω; to squeeze, i.e. seize (gently by the hand (press), or officially (arrest), or in hunting (capture)):--apprehend, catch, lay hand on, take. Compare πιέζω."
G4085,πιέζω,piézō,pee-ed'-zo,another form for πιάζω; to pack:--press down.
G4086,πιθανολογία,pithanología,pith-an-ol-og-ee'-ah,from a compound of a derivative of πείθω and λόγος; persuasive language:--enticing words.
G4087,πικραίνω,pikraínō,pik-rah'-ee-no,from πικρός; to embitter (literally or figuratively):--be (make) bitter.
G4088,πικρία,pikría,pik-ree'-ah,"from πικρός; acridity (especially poison), literally or figuratively:--bitterness."
G4089,πικρός,pikrós,pik-ros',"perhaps from πήγνυμι (through the idea of piercing); sharp (pungent), i.e. acrid (literally or figuratively):--bitter."
G4090,πικρῶς,pikrōs,pik-roce',"adverb from πικρός; bitterly, i.e. (figuratively) violently:--bitterly."
G4091,Πιλᾶτος,Pilâtos,pil-at'-os,"of Latin origin; close-pressed, i.e. firm; Pilatus, a Roman:--Pilate."
G4092,πίμπρημι,pímprēmi,preh'-o,"a reduplicated and prolonged form of a primary  ; which occurs only as an alternate in certain tenses); to fire, i.e. burn (figuratively and passively, become inflamed with fever):--be (X should have) swollen."
G4093,πινακίδιον,pinakídion,pin-ak-id'-ee-on,diminutive of πίναξ; a tablet (for writing on):--writing table.
G4094,πίναξ,pínax,pin'-ax,"apparently a form of πλάξ; a plate:--charger, platter."
G4095,πίνω,pínō,po'-o,a prolonged form of        ;  which (together with another form)        ; occurs only as an alternate in certain tenses;  to imbibe (literally or figuratively):--drink.
G4096,πιότης,piótēs,pee-ot'-ace,"from  (fat; perhaps akin to the alternate of πίνω through the idea of repletion); plumpness, i.e. (by implication) richness (oiliness):--fatness."
G4097,πιπράσκω,pipráskō,prah'-o,"contracted from  (to traverse; from the base of πέραν); to traffic (by travelling), i.e. dispose of as merchandise or into slavery (literally or figuratively):--sell."
G4098,πίπτω,píptō,pet'-o,"probably akin to πέτομαι through the idea of alighting; to fall (literally or figuratively):--fail, fall (down), light on."
G4099,Πισιδία,Pisidía,pis-id-ee'-ah,"probably of foreign origin; Pisidia, a region of Asia Minor:--Pisidia."
G4100,πιστεύω,pisteúō,pist-yoo'-o,"from πίστις; to have faith (in, upon, or with respect to, a person or thing), i.e. credit; by implication, to entrust (especially one's spiritual well-being to Christ):--believe(-r), commit (to trust), put in trust with."
G4101,πιστικός,pistikós,pis-tik-os',"from πίστις; trustworthy, i.e. genuine (unadulterated):--spike-(nard)."
G4102,πίστις,pístis,pis'-tis,"from πείθω; persuasion, i.e. credence; moral conviction (of religious truth, or the truthfulness of God or a religious teacher), especially reliance upon Christ for salvation; abstractly, constancy in such profession; by extension, the system of religious (Gospel) truth itself:--assurance, belief, believe, faith, fidelity."
G4103,πιστός,pistós,pis-tos',"from πείθω; objectively, trustworthy; subjectively, trustful:--believe(-ing, -r), faithful(-ly), sure, true."
G4104,πιστόω,pistóō,pis-to'-o,from πιστός; to assure:--assure of.
G4105,πλανάω,planáō,plan-ah'-o,"from πλάνη; to (properly, cause to) roam (from safety, truth, or virtue):--go astray, deceive, err, seduce, wander, be out of the way."
G4106,πλάνη,plánē,plan'-ay,"feminine of πλάνος (as abstractly); objectively, fraudulence; subjectively, a straying from orthodoxy or piety:--deceit, to deceive, delusion, error."
G4107,πλανήτης,planḗtēs,plan-ay'-tace,"from πλάνος; a rover (""planet""), i.e. (figuratively) an erratic teacher:--wandering."
G4108,πλάνος,plános,plan'-os,"of uncertain affinity; roving (as a tramp), i.e. (by implication) an impostor or misleader; --deceiver, seducing."
G4109,πλάξ,pláx,plax,"from πλάσσω; a moulding-board, i.e. flat surface (""plate"", or tablet, literally or figuratively):--table."
G4110,πλάσμα,plásma,plas'-mah,from πλάσσω; something moulded:--thing formed.
G4111,πλάσσω,plássō,plas'-so,"a primary verb; to mould, i.e. shape or fabricate:--form."
G4112,πλαστός,plastós,plas-tos',"from πλάσσω; moulded, i.e. (by implication) artificial or (figuratively) fictitious (false):--feigned."
G4113,πλατεῖα,plateîa,plat-i'-ah,"feminine of πλατύς; a wide ""plat"" or ""place"", i.e. open square:--street."
G4114,πλάτος,plátos,plat'-os,from πλατύς; width:--breadth.
G4115,πλατύνω,platýnō,plat-oo'-no,"from πλατύς; to widen (literally or figuratively):--make broad, enlarge."
G4116,πλατύς,platýs,plat-oos',"from πλάσσω; spread out ""flat"" (""plot""), i.e. broad:--wide."
G4117,πλέγμα,plégma,pleg'-mah,from πλέκω; a plait (of hair):--broidered hair.
G4118,πλεῖστος,pleîstos,plice'-tos,"irregular superlative of πολύς; the largest number or very large:--very great, most."
G4119,πλείων,pleíōn,pleh'-on,"comparative of πολύς; more in quantity, number, or quality; also (in plural) the major portion:--X above, + exceed, more  excellent, further, (very) great(-er), long(-er), (very) many, greater (more) part, + yet but."
G4120,πλέκω,plékō,plek'-o,a primary word; to twine or braid:--plait.
G4121,πλεονάζω,pleonázō,pleh-on-ad'-zo,"from πλείων; to do, make or be more, i.e. increase (transitively or intransitively); by extension, to superabound:--abound, abundant, make to increase, have over."
G4122,πλεονεκτέω,pleonektéō,pleh-on-cek-teh'-o,"from πλεονέκτης; to be covetous, i.e. (by implication) to over-reach:--get an advantage, defraud, make a gain."
G4123,πλεονέκτης,pleonéktēs,pleh-on-ek'-tace,"from πλείων and ἔχω; holding (desiring) more, i.e. eager for gain (avaricious, hence a defrauder):--covetous."
G4124,πλεονεξία,pleonexía,pleh-on-ex-ee'-ah,"from πλεονέκτης; avarice, i.e. (by implication) fraudulency, extortion:--covetous(-ness) practices, greediness."
G4125,πλευρά,pleurá,plyoo-rah',"of uncertain affinity; a rib, i.e. (by extension) side:--side."
G4126,πλέω,pléō,plyoo'-o,probably a form of πλύνω (through the idea of plunging through the water); to pass in a vessel:--sail. See also πλήθω.
G4127,πληγή,plēgḗ,play-gay',"from πλήσσω; a stroke; by implication, a wound; figuratively, a calamity:--plague, stripe, wound(-ed)."
G4128,πλῆθος,plēthos,play'-thos,"from πλήθω; a fulness, i.e. a large number, throng, populace:--bundle, company, multitude."
G4129,πληθύνω,plēthýnō,play-thoo'-no,"from another form of πλῆθος; to increase (transitively or intransitively):--abound, multiply."
G4130,πλήθω,plḗthō,pleh'-o,"a prolonged form of a primary            (which appears only as an alternate in                          certain tenses and in the reduplicated form                          pimplemi); to ""fill"" (literally or figuratively (imbue, influence, supply)); specially, to fulfil (time):--accomplish, full (…come), furnish."
G4131,πλήκτης,plḗktēs,plake'-tace,"from πλήσσω; a smiter, i.e. pugnacious (quarrelsome):--striker."
G4132,πλήμμυρα,plḗmmyra,plame-moo'-rah,"prolonged from πλήθω; flood-tide, i.e. (by analogy) a freshet:--flood."
G4133,πλήν,plḗn,plane,"from πλείων; moreover (besides), i.e. albeit, save that, rather, yet:--but (rather), except, nevertheless, notwithstanding, save, than."
G4134,πλήρης,plḗrēs,play'-race,"from πλήθω; replete, or covered over; by analogy, complete:--full."
G4135,πληροφορέω,plērophoréō,play-rof-or-eh'-o,"from πλήρης and φορέω; to carry out fully (in evidence), i.e. completely assure (or convince), entirely accomplish:--most surely believe, fully know (persuade), make full proof of."
G4136,πληροφορία,plērophoría,play-rof-or-ee'-ah,from πληροφορέω; entire confidence:--(full) assurance.
G4137,πληρόω,plēróō,play-ro'-o,"from πλήρης; to make replete, i.e. (literally) to cram (a net), level up (a hollow), or (figuratively) to furnish (or imbue, diffuse, influence), satisfy, execute (an office), finish (a period or task), verify (or coincide with a prediction), etc.:--accomplish, X after, (be) complete, end, expire, fill (up), fulfil, (be, make) full (come), fully preach, perfect, supply."
G4138,πλήρωμα,plḗrōma,play'-ro-mah,"from πληρόω; repletion or completion, i.e. (subjectively) what fills (as contents, supplement, copiousness, multitude), or (objectively) what is filled (as container, performance, period):--which is put in to fill up, piece that filled up, fulfilling, full, fulness."
G4139,πλησίον,plēsíon,play-see'-on,"neuter of a derivative of  (near); (adverbially) close by; as noun, a neighbor, i.e. fellow (as man, countryman, Christian or friend):--near, neighbour."
G4140,πλησμονή,plēsmonḗ,place-mon-ay',"from a presumed derivative of πλήθω; a filling up, i.e. (figuratively) gratification:--satisfying."
G4141,πλήσσω,plḗssō,place'-so,"apparently another form of πλάσσω (through the idea of flattening out); to pound, i.e. (figuratively) to inflict with (calamity):--smite. Compare τύπτω."
G4142,πλοιάριον,ploiárion,ploy-ar'-ee-on,"neuter of a presumed derivative of πλοῖον; a boat:--boat, little (small) ship."
G4143,πλοῖον,ploîon,ploy'-on,"from πλέω; a sailer, i.e. vessel:--ship(-ing)."
G4144,πλόος,plóos,plo'-os,"from πλέω; a sail, i.e. navigation:--course, sailing, voyage."
G4145,πλούσιος,ploúsios,ploo'-see-os,"from πλοῦτος; wealthy; figuratively, abounding with:--rich."
G4146,πλουσίως,plousíōs,ploo-see'-oce,"adverb from πλούσιος; copiously:--abundantly, richly."
G4147,πλουτέω,ploutéō,ploo-teh'-o,"from πλουτίζω; to be (or become) wealthy (literally or figuratively):--be increased with goods, (be made, wax) rich."
G4148,πλουτίζω,ploutízō,ploo-tid'-zo,from πλοῦτος; to make wealthy (figuratively):--en- (make) rich.
G4149,πλοῦτος,ploûtos,ploo'-tos,"from the base of πλήθω; wealth (as fulness), i.e. (literally) money, possessions, or (figuratively) abundance, richness, (specially), valuable bestowment:--riches."
G4150,πλύνω,plýnō,ploo'-no,"a prolonged form of an obsolete  (to ""flow""); to ""plunge"", i.e. launder clothing:--wash. Compare λούω, νίπτω."
G4151,πνεῦμα,pneûma,pnyoo'-mah,"from πνέω; a current of air, i.e. breath (blast) or a breeze; by analogy or figuratively, a spirit, i.e. (human) the rational soul, (by implication) vital principle, mental disposition, etc., or (superhuman) an angel, demon, or (divine) God, Christ's spirit, the Holy Spirit:--ghost, life, spirit(-ual, -ually), mind. Compare ψυχή."
G4152,πνευματικός,pneumatikós,pnyoo-mat-ik-os',"from πνεῦμα; non-carnal, i.e. (humanly) ethereal (as opposed to gross), or (dæmoniacally) a spirit (concretely), or (divinely) supernatural, regenerate, religious:--spiritual. Compare ψυχικός."
G4153,πνευματικῶς,pneumatikōs,pnyoo-mat-ik-oce',"adverb from πνευματικός; non-physically, i.e. divinely, figuratively:--spiritually."
G4154,πνέω,pnéō,pneh'-o,"a primary word; to breathe hard, i.e. breeze:--blow. Compare ψύχω."
G4155,πνίγω,pnígō,pnee'-go,"strengthened from πνέω; to wheeze, i.e. (causative, by implication) to throttle or strangle (drown):--choke, take by the throat."
G4156,πνικτός,pniktós,pnik-tos',"from πνίγω; throttled, i.e. (neuter concretely) an animal choked to death (not bled):--strangled."
G4157,πνοή,pnoḗ,pno-ay',"from πνέω; respiration, a breeze:--breath, wind."
G4158,ποδήρης,podḗrēs,pod-ay'-race,from πούς and another element of uncertain affinity; a dress (ἐσθής implied) reaching the ankles:--garment down to the foot.
G4159,πόθεν,póthen,poth'-en,"from the base of πόσις with enclitic adverb of origin; from which (as interrogative) or what (as relative) place, state, source or cause:--whence."
G4160,ποιέω,poiéō,poy-eh'-o,"apparently a prolonged form of an obsolete primary; to make or do (in a very wide application, more or less direct):--abide, + agree, appoint, X avenge, + band together, be, bear, + bewray, bring (forth), cast out, cause, commit, + content, continue, deal, + without any delay, (would) do(-ing), execute, exercise, fulfil, gain, give, have, hold, X journeying, keep, + lay wait, + lighten the ship, make, X mean, + none of these things move me, observe, ordain, perform, provide, + have purged, purpose, put, + raising up, X secure, shew, X shoot out, spend, take, tarry, + transgress the law, work, yield. Compare πράσσω."
G4161,ποίημα,poíēma,poy'-ay-mah,"from ποιέω; a product, i.e. fabric (literally or figuratively):--thing that is made, workmanship."
G4162,ποίησις,poíēsis,poy'-ay-sis,"from ποιέω; action, i.e. performance (of the law):--deed."
G4163,ποιητής,poiētḗs,poy-ay-tace',"from ποιέω; a performer; specially, a ""poet""; --doer, poet."
G4164,ποικίλος,poikílos,poy-kee'-los,"of uncertain derivation; motley, i.e. various in character:--divers, manifold."
G4165,ποιμαίνω,poimaínō,poy-mah'-ee-no,"from ποιμήν; to tend as a shepherd of (figuratively, superviser):--feed (cattle), rule."
G4166,ποιμήν,poimḗn,poy-mane',"of uncertain affinity; a shepherd (literally or figuratively):--shepherd, pastor."
G4167,ποίμνη,poímnē,poym'-nay,"contraction from ποιμαίνω; a flock (literally or figuratively):--flock, fold."
G4168,ποίμνιον,poímnion,poym'-nee-on,"neuter of a presumed derivative of ποίμνη; a flock, i.e. (figuratively) group (of believers):--flock."
G4169,ποῖος,poîos,poy'-os,"from the base of ποῦ and οἷος; individualizing interrogative (of character) what sort of, or (of number) which one:--what (manner of), which."
G4170,πολεμέω,poleméō,pol-em-eh'-o,"from πόλεμος; to be (engaged) in warfare, i.e. to battle (literally or figuratively):--fight, (make) war."
G4171,πόλεμος,pólemos,pol'-em-os,"from  (to bustle); warfare (literally or figuratively; a single encounter or a series):--battle, fight, war."
G4172,πόλις,pólis,pol'-is,"probably from the same as πόλεμος, or perhaps from πολύς; a town (properly, with walls, of greater or less size):--city."
G4173,πολιτάρχης,politárchēs,pol-it-ar'-khace,"from πόλις and ἄρχω; a town-officer, i.e. magistrate:--ruler of the city."
G4174,πολιτεία,politeía,pol-ee-ti'-ah,"from πολίτης (""polity""); citizenship; concretely, a community:--commonwealth, freedom."
G4175,πολίτευμα,políteuma,pol-it'-yoo-mah,"from πολιτεύομαι; a community, i.e. (abstractly) citizenship (figuratively):--conversation."
G4176,πολιτεύομαι,politeúomai,pol-it-yoo'-om-ahee,"middle voice of a derivative of πολίτης; to behave as a citizen (figuratively):--let conversation be, live."
G4177,πολίτης,polítēs,pol-ee'-tace,from πόλις; a townsman:--citizen.
G4178,πολλάκις,pollákis,pol-lak'-is,"multiplicative adverb from πολύς; many times, i.e. frequently:--oft(-en, -entimes, -times)."
G4179,πολλαπλασίων,pollaplasíōn,pol-lap-las-ee'-ohn,"from πολύς and probably a derivative of πλέκω; manifold, i.e. (neuter as noun) very much more:--manifold more."
G4180,πολυλογία,polylogía,pol-oo-log-ee'-ah,"from a compound of πολύς and λόγος; loquacity, i.e. prolixity:--much speaking."
G4181,πολυμερῶς,polymerōs,pol-oo-mer'-oce,"adverb from a compound of πολύς and μέρος; in many portions, i.e. variously as to time and agency (piecemeal):--at sundry times."
G4182,πολυποίκιλος,polypoíkilos,pol-oo-poy'-kil-os,"from πολύς and ποικίλος; much variegated, i.e. multifarious:--manifold."
G4183,πολύς,polýs,pol-oos',"including the forms from the alternate ; (singular) much (in any respect) or (plural) many; neuter (singular) as adverbial, largely; neuter (plural) as adverb or noun often, mostly, largely:--abundant, + altogether, common, + far (passed, spent), (+ be of a) great (age, deal, -ly, while), long, many, much, oft(-en (-times)), plenteous, sore, straitly. Compare πλεῖστος, πλείων."
G4184,πολύσπλαγχνος,polýsplanchnos,pol-oo'-splankh-nos,from πολύς and σπλάγχνον (figuratively); extremely compassionate:--very pitiful.
G4185,πολυτελής,polytelḗs,pol-oo-tel-ace',"from πολύς and τέλος; extremely expensive:--costly, very precious, of great price."
G4186,πολύτιμος,polýtimos,pol-oot'-ee-mos,"from πολύς and τιμή; extremely valuable:--very costly, of great price."
G4187,πολυτρόπως,polytrópōs,pol-oot-rop'-oce,"adverb from a compound of πολύς and τρόπος; in many ways, i.e. variously as to method or form:--in divers manners."
G4188,πόμα,póma,pom'-ah,from the alternate of πίνω; a beverage:--drink.
G4189,πονηρία,ponēría,pon-ay-ree'-ah,"from πονηρός; depravity, i.e. (specially), malice; plural (concretely) plots, sins:--iniquity, wickedness."
G4190,πονηρός,ponērós,pon-ay-ros',"from a derivative of πόνος; hurtful, i.e. evil (properly, in effect or influence, and thus differing from κακός, which refers rather to essential character, as well as from σαπρός, which indicates degeneracy from original virtue); figuratively, calamitous; also (passively) ill, i.e. diseased; but especially (morally) culpable, i.e. derelict, vicious, facinorous; neuter (singular) mischief, malice, or (plural) guilt; masculine (singular) the devil, or (plural) sinners:--bad, evil, grievous, harm, lewd, malicious, wicked(-ness). See also πονηρότερος."
G4191,πονηρότερος,ponēróteros,pon-ay-rot'-er-os,comparative of πονηρός; more evil:--more wicked.
G4192,πόνος,pónos,pon'-os,"from the base of πένης; toil, i.e. (by implication) anguish:--pain."
G4193,Ποντικός,Pontikós,pon-tik-os',"from Πόντος; a Pontican, i.e. native of Pontus:--born in Pontus."
G4194,Πόντιος,Póntios,pon'-tee-os,"of Latin origin; apparently bridged; Pontius, a Roman:--Pontius."
G4195,Πόντος,Póntos,pon'-tos,"of Latin origin; a sea; Pontus, a region of Asia Minor:--Pontus."
G4196,Πόπλιος,Póplios,pop'-lee-os,"of Latin origin; apparently ""popular""; Poplius (i.e. Publius), a Roman:--Publius."
G4197,πορεία,poreía,por-i'-ah,"from πορεύομαι; travel (by land); figuratively (plural) proceedings, i.e. career:--journey(-ing), ways."
G4198,πορεύομαι,poreúomai,por-yoo'-om-ahee,"middle voice from a derivative of the same as πεῖρα; to traverse, i.e. travel (literally or figuratively; especially to remove (figuratively, die), live, etc.); --depart, go (away, forth, one's way, up), (make a, take a) journey, walk."
G4199,πορθέω,porthéō,por-theh'-o,"prolongation from  (to sack); to ravage (figuratively):--destroy, waste."
G4200,πορισμός,porismós,por-is-mos',"from a derivative of  (a way, i.e. means); furnishing (procuring), i.e. (by implication) money-getting (acquisition):--gain."
G4201,Πόρκιος,Pórkios,por'-kee-os,"of Latin origin; apparently swinish; Porcius, a Roman:--Porcius."
G4202,πορνεία,porneía,por-ni'-ah,"from πορνεύω; harlotry (including adultery and incest); figuratively, idolatry:--fornication."
G4203,πορνεύω,porneúō,porn-yoo'-o,"from πόρνη; to act the harlot, i.e. (literally) indulge unlawful lust (of either sex), or (figuratively) practise idolatry:--commit (fornication)."
G4204,πόρνη,pórnē,por'-nay,"feminine of πόρνος; a strumpet; figuratively, an idolater:--harlot, whore."
G4205,πόρνος,pórnos,por'-nos,"from  (to sell; akin to the base of πιπράσκω); a (male) prostitute (as venal), i.e. (by analogy) a debauchee (libertine):--fornicator, whoremonger."
G4206,πόῤῥω,pórrhō,por'-rho,"adverb from πρό; forwards, i.e. at a distance:--far, a great way off. See also πόῤῥωθεν."
G4207,πόῤῥωθεν,pórrhōthen,por'-rho-then,"from πόῤῥω with adverbial enclitic of source; from far, or (by implication) at a distance, i.e. distantly:--afar off."
G4208,ποῤῥωτέρω,porrhōtérō,por-rho-ter'-o,"adverb comparative of πόῤῥω; further, i.e. a greater distance:--farther."
G4209,πορφύρα,porphýra,por-foo'-rah,"of Latin origin; the ""purple"" mussel, i.e. (by implication) the red-blue color itself, and finally a garment dyed with it:--purple."
G4210,πορφυροῦς,porphyroûs,por-foo-rooce',"from πορφύρα; purpureal, i.e. bluish red:--purple."
G4211,πορφυρόπωλις,porphyrópōlis,por-foo-rop'-o-lis,feminine of a compound of πορφύρα and πωλέω; a female trader in purple cloth:--seller of purple.
G4212,ποσάκις,posákis,pos-ak'-is,multiplicative from πόσος; how many times:--how oft(-en).
G4213,πόσις,pósis,pos'-is,"from the alternate of πίνω; a drinking (the act), i.e. (concretely) a draught:--drink."
G4214,πόσος,pósos,pos'-os,"from an absolute  (who, what) and ὅς; interrogative pronoun (of amount) how much (large, long or (plural) many):--how great (long, many), what."
G4215,ποταμός,potamós,pot-am-os',"probably from a derivative of the alternate of πίνω (compare πότος); a current, brook or freshet (as drinkable), i.e. running water:--flood, river, stream, water."
